RSVA	228	475
RSVA	229	475
RSVA	230	475
RSVA	231	475
RSVA	232	475
RSVA	233	474
RSVA	234	474
RSVA	235	473
RSVA	236	475
RSVA	237	473
RSVA	238	477
RSVA	239	477
RSVA	240	476
RSVA	241	477
RSVA	242	476
RSVA	243	477
RSVA	244	479
RSVA	245	477
RSVA	246	476
RSVA	247	479
RSVA	248	476
RSVA	249	476
RSVA	250	477
RSVA	251	476
RSVA	252	479
RSVA	253	479
RSVA	254	477
RSVA	255	474
RSVA	256	475
RSVA	257	477
RSVA	258	478
RSVA	259	479
RSVA	260	479
RSVA	261	479
RSVA	262	478
RSVA	263	478
RSVA	264	477
RSVA	265	478
RSVA	266	478
RSVA	267	477
RSVA	268	466
RSVA	269	460
RSVA	270	453
RSVA	271	460
RSVA	272	460
RSVA	273	459
RSVA	274	460
RSVA	275	460
RSVA	276	462
RSVA	277	462
RSVA	278	464
RSVA	279	467
RSVA	280	473
RSVA	281	470
RSVA	282	473
RSVA	283	471
RSVA	284	468
RSVA	285	474
RSVA	286	471
RSVA	287	475
RSVA	288	475
RSVA	289	470
RSVA	290	475
RSVA	291	474
RSVA	292	458
RSVA	293	475
RSVA	294	475
RSVA	295	475
RSVA	296	453
RSVA	297	464
RSVA	298	478
RSVA	299	466
RSVA	300	471
RSVA	301	474
RSVA	302	480
RSVA	303	472
RSVA	304	475
RSVA	305	477
RSVA	306	480
RSVA	307	481
RSVA	308	481
RSVA	309	489
RSVA	310	485
RSVA	311	492
RSVA	312	495
RSVA	313	500
RSVA	314	499
RSVA	315	500
RSVA	316	499
RSVA	317	499
RSVA	318	493
RSVA	319	501
RSVA	320	503
RSVA	321	503
RSVA	322	506
RSVA	323	508
RSVA	324	502
RSVA	325	508
RSVA	326	506
RSVA	327	511
RSVA	328	511
RSVA	329	509
RSVA	330	510
RSVA	331	510
RSVA	332	511
RSVA	333	515
RSVA	334	515
RSVA	335	513
RSVA	336	517
RSVA	337	516
RSVA	338	518
RSVA	339	519
RSVA	340	522
RSVA	341	518
RSVA	342	514
RSVA	343	518
RSVA	344	516
RSVA	345	512
RSVA	346	519
RSVA	347	519
RSVA	348	521
RSVA	349	514
RSVA	350	526
RSVA	351	530
RSVA	352	532
RSVA	353	531
RSVA	354	528
RSVA	355	531
RSVA	356	533
RSVA	357	531
RSVA	358	529
RSVA	359	527
RSVA	360	526
RSVA	361	525
RSVA	362	529
RSVA	363	531
RSVA	364	533
RSVA	365	540
RSVA	366	539
RSVA	367	519
RSVA	368	541
RSVA	369	540
RSVA	370	536
RSVA	371	540
RSVA	372	538
RSVA	373	538
RSVA	374	536
RSVA	375	539
RSVA	376	539
RSVA	377	532
RSVA	378	537
RSVA	379	534
RSVA	380	539
RSVA	381	539
RSVA	382	539
RSVA	383	538
RSVA	384	537
RSVA	385	537
RSVA	386	541
RSVA	387	537
RSVA	388	536
RSVA	389	536
RSVA	390	537
RSVA	391	538
RSVA	392	537
RSVA	393	535
RSVA	394	532
RSVA	395	536
RSVA	396	532
RSVA	397	533
RSVA	398	536
RSVA	399	532
RSVA	400	537
RSVA	401	538
RSVA	402	540
RSVA	403	543
RSVA	404	543
RSVA	405	542
RSVA	406	545
RSVA	407	543
RSVA	408	544
RSVA	409	541
RSVA	410	540
RSVA	411	543
RSVA	412	543
RSVA	413	537
RSVA	414	534
RSVA	415	539
RSVA	416	539
RSVA	417	534
RSVA	418	532
RSVA	419	537
RSVA	420	537
RSVA	421	537
RSVA	422	537
RSVA	423	535
RSVA	424	536
RSVA	425	538
RSVA	426	531
RSVA	427	531
RSVA	428	534
RSVA	429	541
RSVA	430	540
RSVA	431	541
RSVA	432	537
RSVA	433	546
RSVA	434	543
RSVA	435	543
RSVA	436	546
RSVA	437	540
RSVA	438	539
RSVA	439	535
RSVA	440	541
RSVA	441	468
RSVA	442	483
RSVA	443	536
RSVA	444	556
RSVA	445	555
RSVA	446	554
RSVA	447	552
RSVA	448	555
RSVA	449	554
RSVA	450	563
RSVA	451	559
RSVA	452	562
RSVA	453	562
RSVA	454	561
RSVA	455	560
RSVA	456	564
RSVA	457	560
RSVA	458	560
RSVA	459	562
RSVA	460	560
RSVA	461	563
RSVA	462	565
RSVA	463	565
RSVA	464	564
RSVA	465	565
RSVA	466	565
RSVA	467	568
RSVA	468	567
RSVA	469	567
RSVA	470	567
RSVA	471	569
RSVA	472	569
RSVA	473	568
RSVA	474	569
RSVA	475	568
RSVA	476	568
RSVA	477	571
RSVA	478	571
RSVA	479	570
RSVA	480	568
RSVA	481	570
RSVA	482	570
RSVA	483	570
RSVA	484	568
RSVA	485	570
RSVA	486	571
RSVA	487	566
RSVA	488	570
RSVA	489	566
RSVA	490	571
RSVA	491	571
RSVA	492	570
RSVA	493	571
RSVA	494	572
RSVA	495	572
RSVA	496	570
RSVA	497	575
RSVA	498	569
RSVA	499	574
RSVA	500	575
RSVA	501	562
RSVA	502	575
RSVA	503	574
RSVA	504	571
RSVA	505	574
RSVA	506	572
RSVA	507	572
RSVA	508	572
RSVA	509	570
RSVA	510	572
RSVA	511	576
RSVA	512	576
RSVA	513	575
RSVA	514	578
RSVA	515	578
RSVA	516	578
RSVA	517	577
RSVA	518	578
RSVA	519	578
RSVA	520	579
RSVA	521	578
RSVA	522	578
RSVA	523	578
RSVA	524	574
RSVA	525	579
RSVA	526	556
RSVA	527	565
RSVA	528	566
RSVA	529	565
RSVA	530	564
RSVA	531	560
RSVA	532	566
RSVA	533	565
RSVA	534	567
RSVA	535	570
RSVA	536	562
RSVA	537	569
RSVA	538	569
RSVA	539	567
RSVA	540	557
RSVA	541	555
RSVA	542	559
RSVA	543	563
RSVA	544	558
RSVA	545	563
RSVA	546	558
RSVA	547	563
RSVA	548	563
RSVA	549	567
RSVA	550	568
RSVA	551	569
RSVA	552	574
RSVA	553	574
RSVA	554	574
RSVA	555	561
RSVA	556	563
RSVA	557	562
RSVA	558	564
RSVA	559	564
RSVA	560	555
RSVA	561	556
RSVA	562	555
RSVA	563	558
RSVA	564	556
RSVA	565	555
RSVA	566	560
RSVA	567	556
RSVA	568	554
RSVA	569	560
RSVA	570	558
RSVA	571	558
RSVA	572	557
RSVA	573	557
RSVA	574	559
RSVA	575	559
RSVA	576	560
RSVA	577	560
RSVA	578	557
RSVA	579	560
RSVA	580	558
RSVA	581	559
RSVA	582	559
RSVA	583	562
RSVA	584	540
RSVA	585	562
RSVA	586	562
RSVA	587	558
RSVA	588	554
RSVA	589	552
RSVA	590	564
RSVA	591	566
RSVA	592	567
RSVA	593	567
RSVA	594	567
RSVA	595	564
RSVA	596	534
RSVA	597	559
RSVA	598	562
RSVA	599	565
RSVA	600	557
RSVA	601	549
RSVA	602	552
RSVA	603	553
RSVA	604	552
RSVA	605	554
RSVA	606	556
RSVA	607	556
RSVA	608	556
RSVA	609	557
RSVA	610	554
RSVA	611	554
RSVA	612	549
RSVA	613	554
RSVA	614	544
RSVA	615	555
RSVA	616	548
RSVA	617	545
RSVA	618	548
RSVA	619	537
RSVA	620	555
RSVA	621	549
RSVA	622	556
RSVA	623	557
RSVA	624	558
RSVA	625	561
RSVA	626	560
RSVA	627	562
RSVA	628	568
RSVA	629	568
RSVA	630	566
RSVA	631	566
RSVA	632	568
RSVA	633	567
RSVA	634	569
RSVA	635	566
RSVA	636	562
RSVA	637	566
RSVA	638	566
RSVA	639	571
RSVA	640	564
RSVA	641	556
RSVA	642	558
RSVA	643	555
RSVA	644	555
RSVA	645	556
RSVA	646	556
RSVA	647	557
RSVA	648	558
RSVA	649	556
RSVA	650	554
RSVA	651	559
RSVA	652	561
RSVA	653	561
RSVA	654	559
RSVA	655	560
RSVA	656	563
RSVA	657	565
RSVA	658	566
RSVA	659	562
RSVA	660	561
RSVA	661	562
RSVA	662	559
RSVA	663	563
RSVA	664	560
RSVA	665	562
RSVA	666	563
RSVA	667	564
RSVA	668	565
RSVA	669	564
RSVA	670	566
RSVA	671	568
RSVA	672	567
RSVA	673	569
RSVA	674	568
RSVA	675	567
RSVA	676	565
RSVA	677	570
RSVA	678	567
RSVA	679	569
RSVA	680	569
RSVA	681	563
RSVA	682	563
RSVA	683	561
RSVA	684	568
RSVA	685	568
RSVA	686	569
RSVA	687	568
RSVA	688	566
RSVA	689	569
RSVA	690	568
RSVA	691	568
RSVA	692	567
RSVA	693	561
RSVA	694	564
RSVA	695	560
RSVA	696	565
RSVA	697	557
RSVA	698	565
RSVA	699	561
RSVA	700	561
RSVA	701	560
RSVA	702	563
RSVA	703	562
RSVA	704	562
RSVA	705	546
RSVA	706	550
RSVA	707	549
RSVA	708	539
RSVA	709	545
RSVA	710	543
RSVA	711	545
RSVA	712	539
RSVA	713	542
RSVA	714	548
RSVA	715	541
RSVA	716	552
RSVA	717	560
RSVA	718	567
RSVA	719	565
RSVA	720	568
RSVA	721	570
RSVA	722	568
RSVA	723	573
RSVA	724	571
RSVA	725	570
RSVA	726	575
RSVA	727	575
RSVA	728	575
RSVA	729	574
RSVA	730	574
RSVA	731	575
RSVA	732	572
RSVA	733	572
RSVA	734	571
RSVA	735	572
RSVA	736	571
RSVA	737	569
RSVA	738	563
RSVA	739	566
RSVA	740	567
RSVA	741	566
RSVA	742	562
RSVA	743	570
RSVA	744	570
RSVA	745	570
RSVA	746	569
RSVA	747	571
RSVA	748	573
RSVA	749	570
RSVA	750	574
RSVA	751	562
RSVA	752	577
RSVA	753	577
RSVA	754	580
RSVA	755	579
RSVA	756	576
RSVA	757	579
RSVA	758	580
RSVA	759	580
RSVA	760	578
RSVA	761	579
RSVA	762	581
RSVA	763	580
RSVA	764	578
RSVA	765	580
RSVA	766	580
RSVA	767	577
RSVA	768	580
RSVA	769	571
RSVA	770	570
RSVA	771	573
RSVA	772	572
RSVA	773	572
RSVA	774	560
RSVA	775	565
RSVA	776	549
RSVA	777	569
RSVA	778	572
RSVA	779	576
RSVA	780	576
RSVA	781	573
RSVA	782	562
RSVA	783	573
RSVA	784	570
RSVA	785	586
RSVA	786	582
RSVA	787	581
RSVA	788	577
RSVA	789	597
RSVA	790	597
RSVA	791	596
RSVA	792	599
RSVA	793	599
RSVA	794	600
RSVA	795	593
RSVA	796	597
RSVA	797	596
RSVA	798	597
RSVA	799	600
RSVA	800	599
RSVA	801	604
RSVA	802	604
RSVA	803	605
RSVA	804	605
RSVA	805	605
RSVA	806	607
RSVA	807	607
RSVA	808	608
RSVA	809	610
RSVA	810	609
RSVA	811	609
RSVA	812	611
RSVA	813	608
RSVA	814	612
RSVA	815	611
RSVA	816	608
RSVA	817	608
RSVA	818	612
RSVA	819	611
RSVA	820	613
RSVA	821	615
RSVA	822	615
RSVA	823	613
RSVA	824	611
RSVA	825	617
RSVA	826	617
RSVA	827	617
RSVA	828	615
RSVA	829	612
RSVA	830	619
RSVA	831	619
RSVA	832	616
RSVA	833	617
RSVA	834	616
RSVA	835	615
RSVA	836	608
RSVA	837	606
RSVA	838	610
RSVA	839	611
RSVA	840	609
RSVA	841	596
RSVA	842	613
RSVA	843	615
RSVA	844	613
RSVA	845	614
RSVA	846	545
RSVA	847	614
RSVA	848	614
RSVA	849	614
RSVA	850	613
RSVA	851	609
RSVA	852	616
RSVA	853	616
RSVA	854	611
RSVA	855	615
RSVA	856	618
RSVA	857	619
RSVA	858	618
RSVA	859	616
RSVA	860	616
RSVA	861	617
RSVA	862	593
RSVA	863	616
RSVA	864	620
RSVA	865	620
RSVA	866	620
RSVA	867	619
RSVA	868	615
RSVA	869	620
RSVA	870	615
RSVA	871	623
RSVA	872	616
RSVA	873	624
RSVA	874	620
RSVA	875	615
RSVA	876	626
RSVA	877	625
RSVA	878	624
RSVA	879	624
RSVA	880	627
RSVA	881	628
RSVA	882	628
RSVA	883	634
RSVA	884	633
RSVA	885	631
RSVA	886	631
RSVA	887	631
RSVA	888	630
RSVA	889	629
RSVA	890	626
RSVA	891	628
RSVA	892	627
RSVA	893	627
RSVA	894	626
RSVA	895	622
RSVA	896	620
RSVA	897	619
RSVA	898	621
RSVA	899	622
RSVA	900	610
RSVA	901	624
RSVA	902	626
RSVA	903	621
RSVA	904	625
RSVA	905	625
RSVA	906	622
RSVA	907	615
RSVA	908	624
RSVA	909	617
RSVA	910	623
RSVA	911	622
RSVA	912	604
RSVA	913	600
RSVA	914	605
RSVA	915	602
RSVA	916	605
RSVA	917	605
RSVA	918	597
RSVA	919	601
RSVA	920	606
RSVA	921	605
RSVA	922	606
RSVA	923	607
RSVA	924	606
RSVA	925	603
RSVA	926	608
RSVA	927	605
RSVA	928	586
RSVA	929	606
RSVA	930	598
RSVA	931	579
RSVA	932	606
RSVA	933	602
RSVA	934	581
RSVA	935	598
RSVA	936	593
RSVA	937	597
RSVA	938	604
RSVA	939	609
RSVA	940	606
RSVA	941	604
RSVA	942	610
RSVA	943	611
RSVA	944	610
RSVA	945	612
RSVA	946	606
RSVA	947	611
RSVA	948	610
RSVA	949	611
RSVA	950	609
RSVA	951	609
RSVA	952	609
RSVA	953	614
RSVA	954	611
RSVA	955	609
RSVA	956	614
RSVA	957	613
RSVA	958	612
RSVA	959	607
RSVA	960	612
RSVA	961	609
RSVA	962	610
RSVA	963	606
RSVA	964	608
RSVA	965	609
RSVA	966	609
RSVA	967	608
RSVA	968	600
RSVA	969	603
RSVA	970	613
RSVA	971	614
RSVA	972	613
RSVA	973	610
RSVA	974	611
RSVA	975	605
RSVA	976	611
RSVA	977	611
RSVA	978	613
RSVA	979	611
RSVA	980	604
RSVA	981	603
RSVA	982	601
RSVA	983	610
RSVA	984	605
RSVA	985	599
RSVA	986	612
RSVA	987	611
RSVA	988	612
RSVA	989	612
RSVA	990	609
RSVA	991	602
RSVA	992	608
RSVA	993	603
RSVA	994	608
RSVA	995	612
RSVA	996	608
RSVA	997	611
RSVA	998	612
RSVA	999	613
RSVA	1000	613
RSVA	1001	604
RSVA	1002	600
RSVA	1003	606
RSVA	1004	603
RSVA	1005	600
RSVA	1006	599
RSVA	1007	595
RSVA	1008	599
RSVA	1009	599
RSVA	1010	599
RSVA	1011	598
RSVA	1012	601
RSVA	1013	600
RSVA	1014	601
RSVA	1015	599
RSVA	1016	596
RSVA	1017	597
RSVA	1018	599
RSVA	1019	591
RSVA	1020	594
RSVA	1021	596
RSVA	1022	593
RSVA	1023	590
RSVA	1024	597
RSVA	1025	599
RSVA	1026	599
RSVA	1027	588
RSVA	1028	594
RSVA	1029	582
RSVA	1030	592
RSVA	1031	595
RSVA	1032	595
RSVA	1033	595
RSVA	1034	593
RSVA	1035	593
RSVA	1036	586
RSVA	1037	591
RSVA	1038	588
RSVA	1039	592
RSVA	1040	591
RSVA	1041	597
RSVA	1042	599
RSVA	1043	600
RSVA	1044	599
RSVA	1045	599
RSVA	1046	598
RSVA	1047	599
RSVA	1048	598
RSVA	1049	597
RSVA	1050	590
RSVA	1051	594
RSVA	1052	596
RSVA	1053	598
RSVA	1054	601
RSVA	1055	595
RSVA	1056	594
RSVA	1057	588
RSVA	1058	591
RSVA	1059	593
RSVA	1060	593
RSVA	1061	594
RSVA	1062	587
RSVA	1063	589
RSVA	1064	580
RSVA	1065	586
RSVA	1066	588
RSVA	1067	584
RSVA	1068	592
RSVA	1069	591
RSVA	1070	590
RSVA	1071	578
RSVA	1072	590
RSVA	1073	592
RSVA	1074	591
RSVA	1075	580
RSVA	1076	595
RSVA	1077	590
RSVA	1078	590
RSVA	1079	590
RSVA	1080	582
RSVA	1081	592
RSVA	1082	593
RSVA	1083	592
RSVA	1084	593
RSVA	1085	593
RSVA	1086	591
RSVA	1087	593
RSVA	1088	590
RSVA	1089	593
RSVA	1090	594
RSVA	1091	593
RSVA	1092	588
RSVA	1093	595
RSVA	1094	594
RSVA	1095	598
RSVA	1096	601
RSVA	1097	601
RSVA	1098	598
RSVA	1099	598
RSVA	1100	588
RSVA	1101	603
RSVA	1102	605
RSVA	1103	602
RSVA	1104	603
RSVA	1105	604
RSVA	1106	591
RSVA	1107	595
RSVA	1108	599
RSVA	1109	600
RSVA	1110	610
RSVA	1111	612
RSVA	1112	610
RSVA	1113	599
RSVA	1114	614
RSVA	1115	610
RSVA	1116	610
RSVA	1117	613
RSVA	1118	608
RSVA	1119	600
RSVA	1120	618
RSVA	1121	618
RSVA	1122	611
RSVA	1123	627
RSVA	1124	627
RSVA	1125	581
RSVA	1126	618
RSVA	1127	614
RSVA	1128	613
RSVA	1129	608
RSVA	1130	601
RSVA	1131	608
RSVA	1132	616
RSVA	1133	608
RSVA	1134	612
RSVA	1135	613
RSVA	1136	616
RSVA	1137	631
RSVA	1138	635
RSVA	1139	635
RSVA	1140	634
RSVA	1141	632
RSVA	1142	628
RSVA	1143	632
RSVA	1144	631
RSVA	1145	628
RSVA	1146	630
RSVA	1147	618
RSVA	1148	629
RSVA	1149	631
RSVA	1150	630
RSVA	1151	636
RSVA	1152	633
RSVA	1153	643
RSVA	1154	644
RSVA	1155	641
RSVA	1156	644
RSVA	1157	640
RSVA	1158	641
RSVA	1159	644
RSVA	1160	643
RSVA	1161	641
RSVA	1162	642
RSVA	1163	644
RSVA	1164	648
RSVA	1165	650
RSVA	1166	648
RSVA	1167	648
RSVA	1168	649
RSVA	1169	650
RSVA	1170	644
RSVA	1171	649
RSVA	1172	649
RSVA	1173	644
RSVA	1174	635
RSVA	1175	642
RSVA	1176	644
RSVA	1177	644
RSVA	1178	642
RSVA	1179	639
RSVA	1180	649
RSVA	1181	649
RSVA	1182	645
RSVA	1183	646
RSVA	1184	650
RSVA	1185	645
RSVA	1186	646
RSVA	1187	650
RSVA	1188	650
RSVA	1189	645
RSVA	1190	649
RSVA	1191	644
RSVA	1192	643
RSVA	1193	651
RSVA	1194	653
RSVA	1195	652
RSVA	1196	653
RSVA	1197	653
RSVA	1198	635
RSVA	1199	646
RSVA	1200	648
RSVA	1201	643
RSVA	1202	641
RSVA	1203	642
RSVA	1204	645
RSVA	1205	647
RSVA	1206	646
RSVA	1207	647
RSVA	1208	651
RSVA	1209	651
RSVA	1210	653
RSVA	1211	657
RSVA	1212	661
RSVA	1213	660
RSVA	1214	656
RSVA	1215	656
RSVA	1216	657
RSVA	1217	657
RSVA	1218	656
RSVA	1219	651
RSVA	1220	657
RSVA	1221	660
RSVA	1222	648
RSVA	1223	655
RSVA	1224	664
RSVA	1225	665
RSVA	1226	661
RSVA	1227	659
RSVA	1228	664
RSVA	1229	663
RSVA	1230	656
RSVA	1231	658
RSVA	1232	661
RSVA	1233	661
RSVA	1234	655
RSVA	1235	660
RSVA	1236	656
RSVA	1237	648
RSVA	1238	657
RSVA	1239	656
RSVA	1240	653
RSVA	1241	652
RSVA	1242	657
RSVA	1243	655
RSVA	1244	659
RSVA	1245	654
RSVA	1246	660
RSVA	1247	657
RSVA	1248	656
RSVA	1249	655
RSVA	1250	656
RSVA	1251	656
RSVA	1252	656
RSVA	1253	656
RSVA	1254	654
RSVA	1255	657
RSVA	1256	657
RSVA	1257	655
RSVA	1258	651
RSVA	1259	648
RSVA	1260	648
RSVA	1261	649
RSVA	1262	645
RSVA	1263	646
RSVA	1264	651
RSVA	1265	653
RSVA	1266	651
RSVA	1267	652
RSVA	1268	649
RSVA	1269	638
RSVA	1270	634
RSVA	1271	636
RSVA	1272	620
RSVA	1273	620
RSVA	1274	621
RSVA	1275	618
RSVA	1276	618
RSVA	1277	618
RSVA	1278	621
RSVA	1279	621
RSVA	1280	625
RSVA	1281	625
RSVA	1282	623
RSVA	1283	617
RSVA	1284	625
RSVA	1285	626
RSVA	1286	623
RSVA	1287	624
RSVA	1288	624
RSVA	1289	627
RSVA	1290	626
RSVA	1291	625
RSVA	1292	628
RSVA	1293	627
RSVA	1294	625
RSVA	1295	626
RSVA	1296	629
RSVA	1297	627
RSVA	1298	628
RSVA	1299	627
RSVA	1300	630
RSVA	1301	616
RSVA	1302	620
RSVA	1303	623
RSVA	1304	623
RSVA	1305	621
RSVA	1306	614
RSVA	1307	614
RSVA	1308	611
RSVA	1309	611
RSVA	1310	608
RSVA	1311	614
RSVA	1312	615
RSVA	1313	616
RSVA	1314	613
RSVA	1315	614
RSVA	1316	616
RSVA	1317	613
RSVA	1318	619
RSVA	1319	619
RSVA	1320	622
RSVA	1321	624
RSVA	1322	624
RSVA	1323	624
RSVA	1324	624
RSVA	1325	624
RSVA	1326	627
RSVA	1327	627
RSVA	1328	623
RSVA	1329	622
RSVA	1330	620
RSVA	1331	618
RSVA	1332	623
RSVA	1333	626
RSVA	1334	625
RSVA	1335	622
RSVA	1336	620
RSVA	1337	622
RSVA	1338	616
RSVA	1339	616
RSVA	1340	616
RSVA	1341	616
RSVA	1342	617
RSVA	1343	618
RSVA	1344	619
RSVA	1345	617
RSVA	1346	616
RSVA	1347	617
RSVA	1348	610
RSVA	1349	614
RSVA	1350	615
RSVA	1351	615
RSVA	1352	615
RSVA	1353	610
RSVA	1354	607
RSVA	1355	608
RSVA	1356	608
RSVA	1357	610
RSVA	1358	617
RSVA	1359	617
RSVA	1360	617
RSVA	1361	620
RSVA	1362	617
RSVA	1363	620
RSVA	1364	608
RSVA	1365	614
RSVA	1366	613
RSVA	1367	612
RSVA	1368	621
RSVA	1369	618
RSVA	1370	616
RSVA	1371	610
RSVA	1372	617
RSVA	1373	623
RSVA	1374	623
RSVA	1375	622
RSVA	1376	624
RSVA	1377	626
RSVA	1378	626
RSVA	1379	619
RSVA	1380	628
RSVA	1381	633
RSVA	1382	633
RSVA	1383	632
RSVA	1384	630
RSVA	1385	627
RSVA	1386	618
RSVA	1387	624
RSVA	1388	622
RSVA	1389	620
RSVA	1390	633
RSVA	1391	632
RSVA	1392	630
RSVA	1393	634
RSVA	1394	633
RSVA	1395	630
RSVA	1396	625
RSVA	1397	583
RSVA	1398	628
RSVA	1399	630
RSVA	1400	633
RSVA	1401	635
RSVA	1402	631
RSVA	1403	631
RSVA	1404	628
RSVA	1405	628
RSVA	1406	630
RSVA	1407	628
RSVA	1408	629
RSVA	1409	607
RSVA	1410	635
RSVA	1411	634
RSVA	1412	633
RSVA	1413	637
RSVA	1414	633
RSVA	1415	631
RSVA	1416	639
RSVA	1417	639
RSVA	1418	640
RSVA	1419	636
RSVA	1420	640
RSVA	1421	641
RSVA	1422	640
RSVA	1423	641
RSVA	1424	637
RSVA	1425	639
RSVA	1426	640
RSVA	1427	638
RSVA	1428	639
RSVA	1429	636
RSVA	1430	633
RSVA	1431	635
RSVA	1432	636
RSVA	1433	638
RSVA	1434	639
RSVA	1435	636
RSVA	1436	637
RSVA	1437	636
RSVA	1438	634
RSVA	1439	632
RSVA	1440	629
RSVA	1441	631
RSVA	1442	634
RSVA	1443	625
RSVA	1444	628
RSVA	1445	629
RSVA	1446	624
RSVA	1447	624
RSVA	1448	625
RSVA	1449	625
RSVA	1450	626
RSVA	1451	618
RSVA	1452	625
RSVA	1453	624
RSVA	1454	625
RSVA	1455	590
RSVA	1456	626
RSVA	1457	622
RSVA	1458	616
RSVA	1459	620
RSVA	1460	621
RSVA	1461	620
RSVA	1462	618
RSVA	1463	619
RSVA	1464	620
RSVA	1465	619
RSVA	1466	618
RSVA	1467	619
RSVA	1468	620
RSVA	1469	620
RSVA	1470	618
RSVA	1471	621
RSVA	1472	615
RSVA	1473	617
RSVA	1474	619
RSVA	1475	624
RSVA	1476	619
RSVA	1477	617
RSVA	1478	619
RSVA	1479	616
RSVA	1480	612
RSVA	1481	608
RSVA	1482	611
RSVA	1483	611
RSVA	1484	611
RSVA	1485	610
RSVA	1486	610
RSVA	1487	611
RSVA	1488	607
RSVA	1489	604
RSVA	1490	605
RSVA	1491	608
RSVA	1492	611
RSVA	1493	609
RSVA	1494	610
RSVA	1495	611
RSVA	1496	609
RSVA	1497	613
RSVA	1498	612
RSVA	1499	612
RSVA	1500	611
RSVA	1501	607
RSVA	1502	612
RSVA	1503	609
RSVA	1504	614
RSVA	1505	615
RSVA	1506	615
RSVA	1507	614
RSVA	1508	615
RSVA	1509	615
RSVA	1510	614
RSVA	1511	616
RSVA	1512	617
RSVA	1513	617
RSVA	1514	617
RSVA	1515	615
RSVA	1516	618
RSVA	1517	617
RSVA	1518	616
RSVA	1519	616
RSVA	1520	617
RSVA	1521	613
RSVA	1522	616
